Rating,Location,Type of ownership,Sector,Revenue,Years Founded,Min_Salary,Max_Salary,Seniority,HQ_Same,SQL,Excel,Python,Tableau,R,SAS
3.0,CA,Company - Public,Information Technology,$100 to $500 million (USD),21.0,82,116,Not specified,1,1,1,0,0,0,0
3.8,CA,Company - Private,Information Technology,$1 to $5 million (USD),5.0,82,116,Not specified,1,0,0,0,0,0,0
3.8,CA,Company - Private,Business Services,$1 to $5 million (USD),10.0,82,116,Not specified,0,1,0,0,1,0,0
,CA,,,,16.078688524590163,82,116,Not specified,1,1,0,0,0,1,1
4.0,CA,Company - Private,Information Technology,,8.0,82,116,Not specified,1,0,1,0,0,0,0
4.4,CA,Company - Private,Biotech & Pharmaceuticals,,6.0,82,116,Not specified,1,1,0,1,0,0,0
3.6,CA,Subsidiary or Business Segment,Information Technology,,9.0,82,116,Senior,1,1,0,1,1,1,0
3.2,CA,Company - Private,Consumer Services,$5 to $10 million (USD),16.078688524590163,82,116,Not specified,0,1,1,0,1,1,1
3.9,CA,Company - Private,Information Technology,$50 to $100 million (USD),10.0,82,116,Not specified,0,0,0,0,0,0,0
4.0,CA,Company - Public,Information Technology,$1 to $2 billion (USD),11.0,82,116,Not specified,1,0,0,1,0,1,0
3.2,CA,Company - Private,Government,$10 to $25 million (USD),24.0,82,116,Not specified,1,0,0,0,0,0,1
4.4,CA,Company - Private,Health Care,$50 to $100 million (USD),6.0,82,116,Senior,1,1,0,1,1,1,0
,CA,Company - Private,,,15.357142857142858,82,116,Not specified,0,0,0,0,0,0,0
4.5,CA,Company - Private,Business Services,$100 to $500 million (USD),27.0,82,116,Not specified,0,0,0,0,0,0,0
3.7,CA,Company - Public,Media,$1 to $2 billion (USD),27.0,82,116,Not specified,0,1,0,1,0,0,0
3.9,CA,Company - Private,Information Technology,$10 to $25 million (USD),24.0,82,116,Not specified,1,0,0,0,0,0,0
,CA,Company - Private,,,15.357142857142858,82,116,Senior,1,0,0,0,0,0,0
3.2,CA,Company - Private,Insurance,,16.078688524590163,82,116,Not specified,1,1,1,0,0,0,0
3.7,CA,Company - Private,Information Technology,,3.0,65,120,Senior,0,0,0,0,0,0,0
,CA,Company - Private,,,15.357142857142858,65,120,Not specified,0,1,0,1,1,1,0
3.2,CA,Company - Private,"Oil, Gas, Energy & Utilities",$25 to $50 million (USD),11.0,65,120,Not specified,1,0,0,1,1,1,0
3.7,CA,Company - Private,Consumer Services,Less than $1 million (USD),15.357142857142858,65,120,Not specified,1,0,0,0,0,0,0
3.8,CA,Company - Private,Information Technology,$25 to $50 million (USD),14.0,65,120,Not specified,0,0,0,0,0,0,0
4.0,CA,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,65,120,Not specified,0,1,0,0,0,0,0
5.0,CA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,65,120,Not specified,0,1,1,0,0,0,1
2.8,CA,Subsidiary or Business Segment,Finance,$2 to $5 billion (USD),146.0,65,120,Senior,1,1,0,0,0,0,1
4.0,CA,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,65,120,Not specified,0,0,0,0,0,0,0
2.5,CA,Company - Private,Information Technology,$5 to $10 million (USD),16.078688524590163,65,120,Not specified,0,1,1,0,0,0,1
3.7,CA,Company - Private,Business Services,$10 to $25 million (USD),18.0,65,120,Not specified,0,0,1,0,1,0,0
4.6,CA,Company - Private,Business Services,$25 to $50 million (USD),19.0,65,120,Senior,1,1,0,0,1,0,0
3.4,CA,Company - Public,Real Estate,,16.0,65,120,Senior,0,1,1,1,1,0,0
3.5,CA,Company - Private,Transportation & Logistics,$500 million to $1 billion (USD),7.0,65,120,Senior,1,1,1,1,0,1,0
4.0,CA,Company - Public,Information Technology,$1 to $2 billion (USD),11.0,65,120,Senior,1,1,0,1,0,0,0
4.1,CA,Company - Public,Business Services,$1 to $2 billion (USD),54.0,65,120,Not specified,0,1,0,0,0,0,1
3.3,CA,Company - Public,Biotech & Pharmaceuticals,$2 to $5 billion (USD),68.0,65,120,Not specified,1,1,1,0,1,0,0
3.5,CA,Company - Private,Information Technology,,13.0,65,120,Not specified,0,0,0,0,0,0,1
4.5,CA,Company - Private,Information Technology,,7.0,65,120,Senior,1,1,1,1,1,1,0
,CA,Company - Private,Business Services,,15.357142857142858,65,120,Senior,0,1,1,1,1,0,0
3.9,CA,Company - Private,Information Technology,$100 to $500 million (USD),18.0,65,120,Senior,0,1,0,0,1,0,0
3.8,CA,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),25.0,65,120,Not specified,0,0,1,0,0,0,0
4.0,CA,Company - Private,Information Technology,$10 to $25 million (USD),8.0,65,120,Senior,1,0,1,0,0,0,0
4.1,CA,Company - Private,Information Technology,,4.0,65,120,Not specified,1,1,1,0,1,0,0
,CA,Nonprofit Organization,Non-Profit,,16.078688524590163,65,120,Not specified,1,0,0,0,0,1,0
4.1,CA,College / University,Education,$500 million to $1 billion (USD),152.0,65,120,Not specified,1,0,0,0,1,0,0
5.0,CA,Company - Private,Business Services,,15.357142857142858,46,86,Senior,1,1,0,0,0,0,0
4.5,CA,Company - Private,Business Services,$25 to $50 million (USD),23.0,46,86,Senior,0,1,0,0,1,0,0
4.8,CA,Company - Private,Finance,,7.0,46,86,Senior,1,1,0,0,1,0,0
4.1,CA,Company - Private,Information Technology,$25 to $50 million (USD),16.078688524590163,46,86,Not specified,1,0,1,0,0,0,0
2.7,CA,Company - Private,Health Care,,6.0,46,86,Senior,1,1,1,0,1,0,0
,CA,Company - Private,,,24.83732057416268,46,86,Senior,0,1,0,1,1,0,0
3.9,CA,Company - Private,Information Technology,$50 to $100 million (USD),18.0,46,86,Senior,0,1,0,0,1,0,0
3.0,CA,Company - Public,Information Technology,$100 to $500 million (USD),21.0,46,86,Not specified,1,1,1,0,0,0,0
3.8,CA,Company - Private,Business Services,,37.0,46,86,Senior,0,0,0,0,0,0,0
3.1,CA,Other Organization,Information Technology,,24.83732057416268,46,86,Not specified,0,0,0,0,1,0,0
3.9,CA,Company - Private,Information Technology,$100 to $500 million (USD),18.0,46,86,Not specified,0,0,0,0,0,0,0
3.9,CA,Company - Private,Information Technology,$100 to $500 million (USD),18.0,46,86,Not specified,0,0,0,0,0,0,0
3.2,CA,Company - Public,Business Services,$100 to $500 million (USD),21.0,46,86,Senior,1,1,0,1,0,1,0
4.4,CA,Company - Private,Information Technology,$5 to $10 million (USD),9.0,46,86,Not specified,1,1,0,0,0,0,0
3.9,CA,Company - Private,Information Technology,,15.0,46,86,Senior,0,1,0,0,1,0,0
3.5,CA,Company - Private,Insurance,$2 to $5 billion (USD),21.0,46,86,Senior,1,1,0,0,1,0,0
3.6,CA,Company - Private,Information Technology,,16.0,46,86,Senior,0,1,0,0,1,0,0
5.0,CA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,46,86,Junior,0,1,1,0,0,0,1
4.4,CA,Company - Private,Information Technology,$100 to $500 million (USD),13.0,46,86,Not specified,0,1,1,0,1,0,0
4.4,CA,Company - Private,Information Technology,,25.0,46,86,Senior,1,1,1,0,1,0,0
4.9,CA,Company - Private,Information Technology,$10 to $25 million (USD),19.0,46,86,Senior,1,1,0,1,0,0,0
5.0,CA,Company - Private,Business Services,,15.357142857142858,46,86,Senior,1,1,0,0,0,0,0
4.3,CA,Company - Private,Business Services,,16.0,47,74,Not specified,0,1,0,0,1,0,0
3.8,CA,Company - Public,Finance,$5 to $10 billion (USD),73.0,47,74,Senior,1,1,1,0,0,0,0
3.9,CA,Nonprofit Organization,Health Care,$5 to $10 billion (USD),39.0,47,74,Not specified,1,1,0,0,0,0,0
4.8,CA,Company - Private,Finance,,7.0,47,74,Senior,1,1,0,1,0,1,0
,CA,Nonprofit Organization,Non-Profit,,16.078688524590163,47,74,Not specified,1,0,0,0,0,1,0
3.4,CA,Company - Private,Information Technology,$100 to $500 million (USD),8.0,47,74,Not specified,0,1,0,0,0,1,0
3.1,CA,Other Organization,Information Technology,,24.83732057416268,47,74,Not specified,0,1,0,0,0,1,0
4.6,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,47,74,Senior,1,1,1,0,0,0,0
3.4,CA,Company - Private,Business Services,$50 to $100 million (USD),19.0,47,74,Senior,0,1,0,1,0,1,1
3.0,CA,Company - Private,Business Services,$5 to $10 million (USD),16.078688524590163,47,74,Not specified,1,1,0,0,0,0,0
3.6,CA,Company - Public,Finance,$10+ billion (USD),168.0,47,74,Senior,1,1,0,1,0,0,0
3.2,CA,Company - Private,Government,$10 to $25 million (USD),24.0,47,74,Not specified,1,0,0,0,0,0,0
3.4,CA,Company - Private,Biotech & Pharmaceuticals,,23.0,47,74,Not specified,1,0,0,0,0,0,1
3.8,CA,Company - Private,Business Services,,5.0,47,74,Senior,1,1,0,0,0,1,0
3.0,CA,Company - Private,,,50.32183908045977,47,74,Senior,0,0,0,0,0,0,0
4.6,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,47,74,Senior,1,1,1,0,1,0,1
3.0,CA,Company - Private,Business Services,,17.0,47,74,Senior,0,1,0,0,1,0,0
3.7,CA,Government,Government,,50.32183908045977,47,74,Not specified,1,0,0,0,0,0,0
3.8,CA,Company - Private,Business Services,,5.0,47,74,Not specified,1,0,0,0,0,0,0
3.6,CA,Company - Public,Manufacturing,$2 to $5 billion (USD),40.0,47,74,Senior,1,0,1,0,1,0,0
4.6,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,47,74,Not specified,1,0,0,0,0,0,0
4.6,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,47,74,Senior,1,1,0,0,0,0,0
4.1,CA,Company - Private,Information Technology,$25 to $50 million (USD),16.078688524590163,47,74,Not specified,1,0,0,0,0,0,0
,CA,Nonprofit Organization,,,15.357142857142858,47,74,Senior,0,1,1,0,0,0,0
5.0,CA,Company - Private,Business Services,$1 to $5 million (USD),22.0,47,74,Senior,0,0,0,0,0,0,0
3.2,IN,Subsidiary or Business Segment,Insurance,$100 to $500 million (USD),19.0,34,61,Not specified,1,1,1,1,1,1,0
3.3,IN,Company - Public,Finance,$2 to $5 billion (USD),6.0,34,61,Not specified,0,1,1,0,0,0,0
3.5,IN,Company - Private,Business Services,$10 to $25 million (USD),22.0,34,61,Not specified,1,0,0,0,0,0,0
4.2,IN,Company - Private,Information Technology,$1 to $5 million (USD),8.0,34,61,Not specified,1,1,1,0,0,1,0
2.8,IN,Company - Private,"Restaurants, Bars & Food Services",Less than $1 million (USD),15.357142857142858,34,61,Not specified,0,1,1,0,0,0,0
3.8,IN,Company - Private,Information Technology,,5.0,34,61,Not specified,0,1,0,1,1,0,0
2.8,IN,Company - Private,Information Technology,Less than $1 million (USD),22.0,34,61,Not specified,1,1,0,1,0,1,0
5.0,IN,Company - Private,Information Technology,$50 to $100 million (USD),12.0,34,61,Junior,0,1,1,0,0,0,1
3.6,IN,Company - Private,Business Services,$25 to $50 million (USD),36.65408805031446,34,61,Not specified,1,1,0,1,0,1,0
3.6,IN,Company - Private,Business Services,$50 to $100 million (USD),19.0,34,61,Not specified,0,1,1,0,0,0,0
4.2,IN,Company - Private,,Less than $1 million (USD),15.357142857142858,34,61,Junior,0,1,0,1,0,0,0
4.6,IN,Company - Private,Business Services,$50 to $100 million (USD),10.0,34,61,Not specified,0,1,1,0,0,1,1
5.0,IN,Company - Private,Information Technology,$50 to $100 million (USD),12.0,34,61,Not specified,0,1,1,0,0,0,1
3.1,IN,Company - Public,Information Technology,$50 to $100 million (USD),22.0,34,61,Not specified,0,0,1,0,0,0,0
3.5,IN,Company - Private,Transportation & Logistics,$10+ billion (USD),130.0,34,61,Not specified,0,0,1,0,0,0,0
4.0,IN,Company - Private,Information Technology,$50 to $100 million (USD),10.0,34,61,Senior,0,1,0,0,0,0,0
3.4,IN,Company - Private,Health Care,$100 to $500 million (USD),69.0,34,61,Not specified,1,0,0,0,0,0,0
2.9,IN,Subsidiary or Business Segment,Finance,$2 to $5 billion (USD),23.0,34,61,Senior,0,1,1,0,1,0,0
5.0,IN,Company - Private,Information Technology,$50 to $100 million (USD),12.0,34,61,Junior,0,1,1,0,0,0,1
3.5,IN,Nonprofit Organization,Health Care,$2 to $5 billion (USD),145.0,34,61,Senior,1,1,0,0,1,1,1
2.8,IN,Company - Private,"Restaurants, Bars & Food Services",Less than $1 million (USD),15.357142857142858,34,61,Senior,0,1,1,0,0,0,0
4.0,IN,Franchise,Retail,,16.078688524590163,34,61,Not specified,0,1,0,1,0,0,0
2.7,IN,Company - Public,Insurance,$2 to $5 billion (USD),41.0,34,61,Senior,1,1,0,0,0,0,0
3.3,WA,Company - Private,Information Technology,$500 million to $1 billion (USD),24.0,35,67,Not specified,0,1,0,0,1,0,0
4.3,WA,Company - Private,Finance,,9.0,35,67,Senior,1,1,0,1,1,1,0
3.3,WA,Company - Private,Insurance,,23.0,35,67,Not specified,0,1,1,1,1,0,0
4.3,WA,Company - Public,Information Technology,$10+ billion (USD),45.0,35,67,Not specified,1,1,1,0,0,0,0
4.6,WA,Company - Private,Business Services,$25 to $50 million (USD),19.0,35,67,Not specified,0,1,1,1,1,0,0
3.6,WA,Company - Public,Finance,$500 million to $1 billion (USD),103.0,35,67,Not specified,1,0,0,1,0,0,0
3.0,WA,Company - Private,Business Services,Less than $1 million (USD),15.357142857142858,35,67,Not specified,1,0,1,0,1,0,0
4.0,WA,Company - Public,Retail,$10+ billion (USD),44.0,35,67,Not specified,1,1,1,0,1,0,0
3.5,WA,Company - Private,Information Technology,$10 to $25 million (USD),12.0,35,67,Not specified,0,1,1,0,1,0,0
4.3,WA,Company - Public,Information Technology,$10+ billion (USD),45.0,35,67,Not specified,1,1,1,0,0,0,0
4.0,WA,Company - Public,Retail,$10+ billion (USD),44.0,35,67,Not specified,1,1,1,0,1,0,0
3.7,WA,Company - Public,Finance,$500 million to $1 billion (USD),24.0,35,67,Not specified,0,1,1,0,1,0,0
2.9,WA,Company - Private,Aerospace & Defense,$10 to $25 million (USD),20.0,35,67,Not specified,1,1,0,1,1,1,0
5.0,WA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,35,67,Junior,0,1,1,0,0,0,1
4.7,WA,Company - Private,Transportation & Logistics,$10 to $25 million (USD),23.0,35,67,Junior,0,0,1,0,0,0,0
5.0,WA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,35,67,Not specified,0,1,1,0,0,0,1
4.2,WA,Company - Private,,,16.078688524590163,35,67,Not specified,1,1,1,1,1,0,0
3.2,WA,Company - Public,Information Technology,$25 to $50 million (USD),28.0,35,67,Not specified,0,1,0,0,1,0,0
3.9,WA,Nonprofit Organization,Non-Profit,$100 to $500 million (USD),45.0,35,67,Not specified,1,1,0,1,0,0,1
3.8,WA,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,35,67,Not specified,0,0,0,0,0,0,0
2.9,WA,Company - Public,Information Technology,$5 to $10 billion (USD),75.0,35,67,Not specified,0,0,0,0,0,0,0
3.0,WA,Company - Private,Business Services,$50 to $100 million (USD),22.0,35,67,Not specified,0,1,1,1,1,0,0
3.4,WA,Company - Private,Business Services,,26.572916666666668,35,67,Not specified,0,1,0,0,0,0,0
3.5,WA,Company - Private,,,16.078688524590163,35,67,Not specified,0,0,0,0,0,0,0
3.7,WA,Company - Public,Finance,$500 million to $1 billion (USD),24.0,35,67,Senior,0,1,1,0,1,0,0
4.3,WA,Company - Public,Information Technology,$10+ billion (USD),45.0,55,101,Not specified,1,1,0,0,0,0,0
4.4,WA,Company - Private,Business Services,$25 to $50 million (USD),19.0,55,101,Not specified,1,0,1,0,0,0,0
3.9,WA,Nonprofit Organization,Non-Profit,$100 to $500 million (USD),45.0,55,101,Not specified,1,1,0,1,0,0,1
3.7,WA,Company - Private,Business Services,$50 to $100 million (USD),21.0,55,101,Not specified,0,1,0,0,1,0,0
4.0,WA,Company - Public,Media,$10+ billion (USD),50.32183908045977,55,101,Senior,0,1,0,0,1,0,0
3.7,WA,Company - Private,Business Services,$50 to $100 million (USD),21.0,55,101,Not specified,0,1,0,0,0,0,0
4.0,WA,Company - Public,Retail,$10+ billion (USD),44.0,55,101,Not specified,1,0,0,0,0,0,0
3.6,WA,Company - Private,Information Technology,$100 to $500 million (USD),4.0,55,101,Not specified,0,1,0,0,0,0,0
4.3,WA,Company - Public,Information Technology,$10+ billion (USD),45.0,55,101,Senior,1,1,1,0,0,0,0
4.6,WA,Company - Private,Business Services,$25 to $50 million (USD),19.0,55,101,Senior,0,1,0,1,0,0,0
4.3,WA,Company - Public,Information Technology,$10+ billion (USD),45.0,55,101,Not specified,1,1,0,0,0,0,0
5.0,WA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,55,101,Junior,0,1,1,0,0,0,1
3.5,WA,Company - Private,Information Technology,$10 to $25 million (USD),28.0,55,101,Senior,0,1,1,0,1,0,0
4.2,WA,Company - Private,Business Services,$25 to $50 million (USD),30.0,55,101,Not specified,1,1,1,0,0,0,0
4.6,WA,Nonprofit Organization,Information Technology,$5 to $10 million (USD),8.0,55,101,Not specified,0,1,0,0,0,0,0
4.5,WA,Company - Private,Business Services,$10 to $25 million (USD),14.0,55,101,Senior,0,0,0,0,0,0,0
3.6,WA,Company - Private,Information Technology,$100 to $500 million (USD),30.0,55,101,Senior,0,0,0,0,1,0,0
3.4,WA,Company - Private,Business Services,,26.572916666666668,55,101,Not specified,0,0,0,0,0,0,0
4.1,WA,College / University,Education,$2 to $5 billion (USD),144.0,55,101,Senior,0,0,0,0,0,1,1
4.4,WA,Company - Private,Business Services,$25 to $50 million (USD),19.0,55,101,Not specified,1,0,1,0,0,0,0
4.2,GA,College / University,Education,$2 to $5 billion (USD),235.0,32,56,Not specified,1,0,0,0,0,0,0
5.0,GA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,32,56,Junior,0,1,1,0,0,0,1
5.0,GA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,32,56,Not specified,0,1,1,0,0,0,1
5.0,GA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,32,56,Junior,0,1,1,0,0,0,1
3.8,KS,Company - Private,Information Technology,$1 to $5 million (USD),5.0,36,67,Not specified,0,0,0,0,0,0,0
3.4,KS,Company - Private,Information Technology,$100 to $500 million (USD),23.0,36,67,Not specified,0,0,0,0,0,0,0
3.8,CO,Company - Public,Information Technology,$100 to $500 million (USD),19.0,57,67,Not specified,1,1,0,1,0,1,0
4.0,CO,Company - Public,Information Technology,$2 to $5 billion (USD),38.0,57,67,Not specified,0,0,0,0,1,0,0
3.6,CO,Company - Private,Information Technology,,10.0,57,67,Not specified,1,1,0,1,0,0,0
4.0,CO,Company - Public,Information Technology,$1 to $2 billion (USD),12.0,57,67,Senior,0,1,0,1,0,0,0
3.8,CO,Company - Private,Information Technology,$10 to $25 million (USD),15.0,57,67,Not specified,1,0,1,0,1,0,0
3.1,CO,Company - Private,Business Services,$25 to $50 million (USD),24.0,57,67,Not specified,0,1,1,0,0,0,0
4.3,CO,Company - Private,Information Technology,$10 to $25 million (USD),23.0,57,67,Not specified,0,1,0,1,0,0,0
2.9,CO,Company - Public,Information Technology,$5 to $10 billion (USD),75.0,57,67,Not specified,0,1,0,1,1,1,0
3.2,CO,Company - Private,Business Services,$5 to $10 million (USD),27.0,57,67,Not specified,0,1,1,0,0,0,0
3.8,CO,Company - Private,Business Services,$100 to $500 million (USD),20.0,57,67,Not specified,0,0,0,0,0,0,0
5.0,CO,Company - Private,Health Care,,2.0,57,67,Not specified,1,1,1,0,0,0,0
4.1,CO,Company - Private,Information Technology,$500 million to $1 billion (USD),29.0,57,67,Not specified,0,1,0,0,0,0,0
3.9,CO,Company - Private,Information Technology,$1 to $5 million (USD),7.0,57,67,Not specified,1,1,0,1,1,1,0
3.4,CO,Company - Private,Information Technology,$100 to $500 million (USD),23.0,57,67,Not specified,0,1,1,0,0,0,0
4.0,CO,Company - Private,Travel & Tourism,,5.0,57,67,Not specified,1,1,0,1,1,1,0
3.3,CO,Company - Private,Information Technology,$25 to $50 million (USD),15.0,57,67,Not specified,0,0,0,0,1,0,0
5.0,CO,Company - Private,Information Technology,$50 to $100 million (USD),12.0,57,67,Junior,0,1,1,0,0,0,1
3.5,CO,Company - Public,"Oil, Gas, Energy & Utilities",$10+ billion (USD),111.0,57,67,Not specified,0,0,1,0,0,0,0
3.7,CO,Company - Public,Aerospace & Defense,$10+ billion (USD),104.0,57,67,Not specified,0,0,0,0,0,0,0
3.7,CO,Company - Private,Business Services,$1 to $5 million (USD),16.0,57,67,Not specified,0,1,1,0,0,0,0
3.6,CO,Company - Private,Information Technology,$100 to $500 million (USD),15.0,57,67,Not specified,0,1,0,1,0,0,0
3.8,CO,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),25.0,57,67,Not specified,0,1,0,0,1,0,0
5.0,CO,Company - Private,Information Technology,$50 to $100 million (USD),12.0,57,67,Not specified,0,1,1,0,0,0,1
4.8,CO,Company - Private,Business Services,$5 to $10 million (USD),16.078688524590163,57,67,Not specified,0,0,0,0,0,0,0
5.0,CO,Company - Private,Information Technology,$1 to $5 million (USD),16.078688524590163,57,67,Not specified,0,1,0,1,0,0,0
4.6,CO,Company - Private,Information Technology,,27.0,57,67,Not specified,0,0,0,0,0,0,0
3.5,CO,Company - Private,Information Technology,,8.0,49,91,Senior,1,1,0,1,0,0,0
3.7,CO,Company - Private,Information Technology,$25 to $50 million (USD),20.0,49,91,Not specified,0,1,1,0,0,0,0
